"title";"description";"address";"gisx";"gisy";"image";"link"
"De Kolibrie";"De visie van de Stedelijke Basisschool "De Kolibrie" steunt op vier pijlers: 1. kleinschaligheid (max. 5 klassen in de kleuterschool, 7 klassen in de lagere school) 2. ervaringsgericht 3. zelfstandig leren 4. samen werken";"Sint-Hubertusstraat 13, 2600 Berchem";"4.4161900";"51.1963845";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/kolibrieschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010965"
"Het Palet";"Het Palet is een pluralistische en open buurtschool, die naast het verstandelijke leren ook sociale vaardigheden, sport en creatieve activiteiten ruim aan bod laat komen. Verbondenheid is een sleutelwoord en van klein tot groot werken we aan mooie schoolprojecten. Hoge kwaliteit van onderwijs Ã©n zorg voor allen is ons doel. Verdraagzaamheid, respect, solidariteit en beleefdheid zijn waarden waar we met de hele school aan werken. Discipline door goede en duidelijke afspraken, maar ook een democratische school, met participatie van allen.";"Ramskapellestraat 43, 2600 Berchem";"4.4455500";"51.1940300";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010967"
"Leopold III";"Onze school heeft een kleuter en lagere afdeling en ligt in een rustig hoekje tussen de Ringlaan en de Grote Steenweg. De kleinschaligheid van de school en de betrokkenheid van het team bieden uw kind een geborgen en vertrouwd gevoel. Vernieuwing en traditie gaan hier hand in hand: met actuele technieken en aantrekkelijke materialen bouwen de leerkrachten aan een ideale omgeving om ontdekkend te leren; vaste structuren scheppen een veilige omgeving om zelfstandigheid te ontplooien. Sociale vaardigheden en " leren leren" vormen een rode draad door heel de school. Respect is een permanent aandachtspunt. Wanneer onze scholieren uiteindelijk de stap zetten naar een middelbare school doen ze dit als kritische, sociale en zelfstandige leerlingen die kunnen steunen op een brede en stevige kennis. Uitstappen, museum- of theaterbezoek, projecten, ... . Voor allerlei praktische informatie (voor- en nabewaking ...) kan u op onze website terecht.";"Mellinetplein 13, 2600 Berchem";"4.4298882";"51.1804738";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/leopold3.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010972"
"De Schatkist";"Wij zijn een multiculturele basisschool. In de kleuterschool wordt ervaringsgericht gewerkt in 7 leefgroepen.
Het muzische en sociale aspect staat bij ons op school centraal.";"Ferdinand Coosemansstraat 15, 2600 Berchem";"4.4178834";"51.1975013";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/studiegebied/de Schatkist.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010977"
"Heilige Familie";"Kwaliteitsvol kleuter- en lager onderwijs gekoppeld aan een aangename leer- en leefomgeving.";"Jan Moorkensstraat 95, 2600 Berchem";"4.4327210";"51.1882707";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/heilige familie.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010983"
"Het Hinkelpad";"Wij zijn een school met zowel kleuter als lager. Kleuters zijn welkom vanaf 2,5 jaar. Om elk kind zo professioneel mogelijk te begeleiden, werken wij in de kleuterschool met leefgroepen. Een jongste leefgroep van 2,5-3 jarigen en een oudste leefgroep van 4-5 jarigen. Deze manier van werken biedt tal van voordelen voor uw kind. Bij een bezoek aan onze school, leggen we dit uit. In de lagere school werken we volgens het leerstofjaarklassensysteem (klassen van het eerste tot en met het zesde leerjaar). Buiten de boeiende activiteiten en lessen voor de kleuters en de leerlingen van het lager, hecht onze school ook veel belang aan muzische en sportieve activiteiten. Sport- en muzische namiddagen staan regelmatig op het programma. Tevens schenken we speciale aandacht aan zwakkere leerlingen (onze zorgklas) en hoogbegaafden (onze kangoeroeklas).
Onze uitgebreide visie staat op de website van de school. Neem deze zeker even door. Het HinkelpadÂeen droom van een school!";"Geluwestraat 4, 2600 Berchem";"4.4430478";"51.1948792";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010987"
"O.-L.-Vrouwinstituut Pulhof";"Wij willen niet zomaar een school in de rij zijn. Wij betrachten voor onze kinderen "een leefschool" te creÃ«ren waar kwaliteit voor ons een belangrijke troef is! Om dit te verwezenlijken staan wij voortdurend open voor vernieuwing; streven we naar verdere uitbouw en verbetering en zijn begeleiding en navorming voor ons belangrijke hulpmiddelen. Wij willen streven naar maximale ontplooiingskansen voor elk kind. Dit houdt in dat we het totale kind beogen. Een harmonieuze ontwikkeling van "het hoofd, het hart en het lichaam".";"Grotesteenweg 489, 2600 Berchem";"4.4313094";"51.1819143";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/olv-pulhof.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010992"
"O.-L.-Vrouwinstituut Pulhof";"Uw kleuter wordt opgevangen in onze grote kleuterfamilie, waar hij/zij zich snel zal thuis voelen en zichzelf mag zijn, waar hij/zij uitgedaagd wordt om zichzelf, z'n vriendjes en z'n nabije leefwereld te ontdekken, waar blijheid, warmte en echte vriendschap als basiswaarden meegegeven worden.";"Floralienlaan 3702, 2600 Berchem";"4.4272133";"51.1802468";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010994"
"Sint-Stanislascollege (Kleine Stan)";"Sint-Stanislascollege, ook gekend als Kleine Stan is gelegen op een perceel grond dat zowel grenst 
aan 2600 Berchem als aan 2610 Wilrijk. Er is een tweede ingang aan de Gustaaf Garittestraat 1 te Berchem.";"Keizershoevestraat 15, 2610 Wilrijk";"4.4257501";"51.1788648";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/st-stanislas.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010996"
"Parkschool Ieperman";"Open school in een groene parkomgeving waar zorg voor alle kinderen van het hoogste belang is! Het is een school van het gemeenschapsonderwijs, dat staat voor een pedagogisch project met respect voor alle culturen, met een lerarenteam dat aandacht heeft voor de talenten en interesses van de kinderen. De school staat garant voor een goede studiebegeleiding zodat de overgang van de kleuterschool naar lagere school en verder naar het secundair onderwijs vlot verloopt. De leerkrachten wisselen de klaswerking vaak af met projecten en educatieve uitstappen. Zwembad, bib, culturele centra en sportinfrastructuur bevinden zich op wandelafstand van de school. De school heeft ook een lange traditie in het organiseren van bos-, zee- en sportklassen.";"Kerkelei 43, 2610 Wilrijk";"4.3997050";"51.1685455";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/parkschoolieperman.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011000"
"De Letter";"De Letter" is een multiculturele school waar extra aandacht wordt besteed aan het welbevinden en de betrokkenheid van elk kind. Stimuleren van gelijke kansen door verstandig om te gaan met verscheidenheid. Door een samenwerkingsverband met de Stedelijke muziekschool wordt er extra aandacht besteed aan de muzische vorming.";"Letterkundestraat 39, 2610 Wilrijk";"4.3818671";"51.1807983";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de letter.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011004"
"De Zonnebloem";"Onze school biedt aandacht aan elk kind. Er wordt gedifferentieerd gewerkt in de klassen. Zo wordt er per leergebied rekening gehouden met het "kunnen" van ieder kind. Daarnaast krijgen hoogbegaafden aangepaste lessen (somplex, plustaak) in eigen klas en gaan ze naar de kangoeroeklas. We hechten veel belang aan MUZIEK. De kinderen krijgen notenleer en leren een instrument bespelen (djembÃ©, orffinstrumenten, blokfluit). Vanaf de derde kleuterklas wordt er Franse taalinitiatie gegeven.";"Boomsesteenweg 387, 2610 Wilrijk";"4.3863305";"51.1668666";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/prinsboudewijn blokfluit 005.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011011"
"Prins Boudewijn";"Onze school biedt aandacht aan elk kind. HOOGBEGAAFDEN kunnen naast de aangepaste lessen (somplex, plustaak) in eigen klas naar de kangoeroeklas gaan. We hechten veel belang aan KUNSTBELEVING. De kinderen krijgen kunstgeschiedenis aangeboden en experimenteren volgens verschillende stromingen. Vanaf de derde kleuterklas wordt er Franse taalinitiatie gegeven.";"Spoorweglaan 145, 2610 Wilrijk";"4.4230629";"51.1741020";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/prinsboudewijn.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011018"
"Steinerschool Lohrangrin";"Wij zijn een Steinerschool met 2 peuterklassen, 3 kleuterklassen en 6 klassen in de lagere school. De school is geÃ¯nspireerd op de pedagogie die Rudolf Steiner vorm gaf. Steiner was een Oostenrijkse wetenschapper, een filosoof, pedagoog en grondlegger van de antroposofie.";"Boomsesteenweg 94, 2610 Wilrijk";"4.3886513";"51.1778018";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011024"
"Johannesschool";"";"Frans Stienletlaan 39, 2610 Wilrijk";"4.3762561";"51.1779035";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/johannesschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011031"
"Neerland";"Prettig schoollopen met oog voor kwaliteit, dat doe je in de Vrije Basisschool Neerland. We werken aan een inhoudelijk sterk onderwijsaanbod vanuit christelijke inspiratie en zorgen daarbij voor een gezond samenspel van sport, spel en studie. We leren vanuit de werkelijkheid door zinvolle uitstappen. In onze school krijgen de kinderen de ruimte om kind te zijn en geven wij hen de zorgbrede aandacht die zij verdienen.";"Edenplein 26, 2610 Wilrijk";"4.3892702";"51.1532399";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/neerlandschool.bmp";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011043"
"Rozenkransschool";"";"Heistraat 255, 2610 Wilrijk";"4.3924465";"51.1779093";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/rozenkransschool.bmp";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011048"
"De Ark";"De school is ontstaan uit een fusie sinds 1 september 1996 meisjesschool ARS (Valkenveld) Centrale Jongensschool (Boekstraat) parochiale school (Sint-Jan Vianneyparochie) in het centrum van Wilrijk, tussen Bist en Boomsesteenweg. Een grote school met ongeveer 550 leerlingen, Ã©Ã©n vestigingsplaats, tien kleuterklassen en zeventien klassen lagere school.";"Valkenveld 73, 2610 Wilrijk";"4.3876012";"51.1687731";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de ark.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011053"
"Sint-Ursula-Instituut";"Als eigentijdse kleuterschool streven wij naar een harmonische en totale vorming van elk kind. Wij spelen in op de belevingswereld van de kinderen en trachten hun interesse op te wekken voor wat er leeft en gebeurt in de wereld. Door een zorgvuldig gekozen aanbod van activiteiten houden wij rekening met de eigen ontwikkeling die elk kind apart doormaakt. Wij besteden aandacht aan eventuele problemen en maken er werk van om de overgang kleuterschool - lagere school soepel te laten verlopen. Wij geven kinderen graag de tijd en de ruimte die ze nodig hebben om stap voor stap ontdekkend en spelend te leren.";"Kerkhofstraat 1A, 2610 Wilrijk";"4.4002610";"51.1719413";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/st-ursula.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011061"
"Pius X";"Kleuterschool gelegen naast de kerk.";"Groenenborgerlaan 212, 2610 Wilrijk";"4.4224701";"51.1776123";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/heilighart_piusX.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011063"
"Sint-Ursula-Instituut";"Een dynamische school met aandacht voor discipline en waardeopvoeding. Een gezonde interactie tussen enerzijds de leerplannen en anderzijds de inbreng van de kinderen waardoor leergierigheid en zelfstandig leren worden gestimuleerd. WIJ BESCHIKKEN OVER DE VOLGENDE STERKE PUNTEN: * een enthousiast team * intense begeleiding door onderwijzers en onderwijzeressen, leerkracht LO, zorgcoÃ¶rdinator, zorgleerkrachten, taakleerkracht en logopedist * uniform voor de kinderen van de lagere school * infrastructuur aangepast aan de noden van uw kind * ICT faciliteiten (draadloos netwerk - internetcomputers in alle klassen - computerstapper) * openlucht-klassen * jazz-ballet op woensdagnamiddag. We verwijzen ook graag naar de schoolwebsite http://www.sint-ursula-wilrijk.be.";"Kerkhofstraat 1, 2610 Wilrijk";"4.4002610";"51.1719413";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/st-ursula.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011067"
"De Schakel";"Basisschool met 7 kleuterklassen en 12 klassen lager onderwijs. Gemiddeld klasaantal = 22";"Hendriklei 67, 2660 Hoboken";"4.3723239";"51.1884007";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011069"
"Sint-Agnes";"De lagere school is gebouwd rond de kloostertuin. Midden in die tuin staat een imposante kastanjeboom die schaduw en rust biedt. Ruim honderdvijftig jaar is de basisschool van Sint-Agnes een begrip in Hoboken en omgeving. Al die jaren streven de leerkrachten er met succes naar de kinderen een degelijke opleiding te geven die een voorbereiding is op alle vormen van secundair onderwijs. In onze lessen bouwen we kansen tot zelfstandig werken in. Sommige kinderen kunnen meer, anderen hebben het wat moeilijker, daarom streven we naar differentiatie in de oefeningen. We willen verder positief meewerken aan de totale opvoeding die de ouders aan hun kinderen geven. Levenshouding, omgangsvormen, expressie, lichamelijke ontwikkeling, en ook creativiteit krijgen een gepaste aandacht. Als katholieke school hebben we uiteraard aandacht voor godsdienst en de kalender van het kerkelijk leven. De grote feesten (Kerstmis, Pasen) en speciale perioden als advent en vasten worden met heel de school gevierd.";"Dokter Coenstraat 18, 2660 Hoboken";"4.3518304";"51.1767663";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011073"
"Polderstadschool";"De Polderstadschool, niet zomaar een school, maar een school ... waar de totale ontwikkeling van ieder kind onze voornaamste taak is; waar kinderen een grondige basisvorming krijgen.";"Veerdamlaan 15, 2660 Hoboken";"4.3397898";"51.1848926";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011075"
"De Vlinder";"In Moretusburg ligt de kleinschalige afdeling ÂDe VlinderÂ. Deze gemengde school is gegroeid uit de samensmelting van de parochiÃ«le jongensschool en de vrije meisjesschool. De eigen situatie van de school heeft voor een eigen ontwikkeling gezorgd. De klassen zijn er samengesteld uit twee leeftijdsgroepen, behalve voor de lessen van aanvankelijk lezen en rekenen in het eerste leerjaar (die gescheiden worden gegeven).";"Baron Sadoinestraat 32, 2660 Hoboken";"4.3374076";"51.1719847";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011080"
"De Molen";"Stedelijke Basisschool voor Sport- en beweging.";"Onderwijzersstraat 13, 2660 Hoboken";"4.3626297";"51.1730576";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de molen.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011082"
"De Romeintjes";"Onderwijs op maat in een groene, veilige omgeving.";"Romestraat 20, 2660 Hoboken";"4.3520762";"51.1618372";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011086"
"\'t Baeckelandje";"Een open school in een groene omgeving.";"Jules Baeckelmanslaan 29, 2660 Hoboken";"4.3675312";"51.1717292";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/t_baeckelandje.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011088"
"Het Kompas";"Wij zijn een levendige grote basisschool met ongeveer 500 leerlingen, op de rand van Hoboken en Antwerpen (Kiel). Bij ons staat het kind centraal. Door een enthousiast team van leerkrachten worden de leerlingen begeleid in hun weg naar zelfstandigheid met respect voor alle persoonlijkheden en culturen. Om hierin te slagen wordt een evenwichtig palet aangeboden waar cognitieve, sociale, emotionele, muzische en creatieve leerdoelen ruim aan bod komen. Wij zijn zeer begaan met het welbevinden van de leerlingen in onze school, vandaar ons leerlingenparlement dat op geregelde tijdstippen samenkomt. Daarnaast hebben wij een oudercomitÃ© dat ook de nodige inbreng heeft in het schoolgebeuren. Voor meer informatie kan je steeds terecht op onze website.";"Montessoristraat 15, 2660 Hoboken";"4.3640408";"51.1839527";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/hetkompas.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011092"
"Nello";"Kleuterschool Nello is een afdeling van de Polderstadschool met slechts 2 kleine kleuterklasjes, gelegen in het centrum van Hoboken.";"Lambrechtsstraat 19, 2660 Hoboken";"4.3478447";"51.1756672";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011096"
"De Puzzel";"Van een dennenboom maak je nooit een eik, hoe graag je ook zou willen en zelfs de hoogste populier zal nooit beukennootjes geven hoe graag je die ook lust. Een kat wordt nooit een konijn, al geef je ze ook worteltjes en al leer je ze ook brullen een koe wordt nooit een leeuw. Je mag worden wat je bent: een stukje van de puzzel en als er Ã©Ã©n stukje ontbreekt is de puzzel niet compleet. JIJ BENT BELANGRIJK, WELKOM!";"Krugerstraat 103, 2660 Hoboken";"4.3686261";"51.1840936";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011098"
"Don Bosco";"";"Sint-Bernardsesteenweg 665, 2660 Hoboken";"4.3665012";"51.1744854";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011102"
"Hofke Van Thys";"Onze opvoeding: is gericht op het leven; streeft naar totale persoonsvorming; getuigt van een bijzondere aandacht voor de zwaksten; steunt op een persoonbevorderende relatie; heeft zorg voor een eigentijdse geloofsopvoeding; haalt kracht uit een goede samenwerking.";"Oudestraat 83, 2660 Hoboken";"4.3536592";"51.1750048";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/hofke van thys.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011107"
"Sint-Agnes Hof ter Zande";"Onze opvoeding: is gericht op het leven; streeft naar totale persoonsvorming; getuigt van een bijzondere aandacht voor de zwaksten; steunt op een persoonbevorderende relatie; heeft zorg voor een eigentijdse geloofsopvoeding; haalt kracht uit een goede samenwerking.";"Oudestraat 119, 2660 Hoboken";"4.3543151";"51.1732506";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011122"
"De Vlindertuin";"Onze school is een multiculturele school zonder drempels! De Vlindertuin is onze kleuterafdeling waar kinderen welkom zijn vanaf 2,5 jaar. De Vlinders is onze lagere afdeling. In onze school werken we aan de ontplooiing van ieder kind als individu dat durft op te komen voor zichzelf. Anderzijds wordt er ook gewerkt aan het sociaal gedrag.";"Violetstraat 18, 2060 Antwerpen";"4.4357483";"51.2212433";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011148"
"Somerkriebels";"Kleuterschool Somerkriebels is een vestigingsplaats van de basisschool Mikado. Meer informatie kan u dan ook vinden bij deze hoofdvestigingsplaats.";"Somersstraat 23, 2018 Antwerpen";"4.4250773";"51.2117623";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011167"
"Tachkemoni (joodse school)";"Joods onderwijs met kleuter- en lagere school.";"Lange Leemstraat 313, 2018 Antwerpen";"4.4224498";"51.2041986";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011178"
"De Vlinderboom (Rups)";"";"Te Boelaarpark 3, 2140 Borgerhout";"4.4522600";"51.2010600";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011193"
"Leonardo Lyceum Pestalozzi";"Voor economie, handel, humane wetenschappen, Latijn en wetenschappen zijn we ÂSimply the PestÂ.

We gaan voor onderwijsvernieuwing, een emancipatorische schoolcultuur, vormende projecten, een uitgewerkt zorgbeleid en een uitgebouwde ICT- infrastructuur.

De  resultaten van onze alumni in het hoger onderwijs zijn het b(p)este bewijs.";"Jan De Voslei 6, 2020 Antwerpen";"4.3902972";"51.1866681";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/LL pestalozzi.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011580"
"Leonardo lyceum/Pierenberg";"Ben je geboeid door het bedrijfsleven? Wil je een baan als administratief of logistiek medewerker? Droom je ervan om een eigen zaak op te zetten? In het Leonardo Lyceum Pierenberg biedt een enthousiast team je een hedendaagse en praktijkgerichte opleiding. We werken gericht aan vaardigheden en attituden die je nodig hebt om een mooie carriÃ¨re uit te bouwen. Sollicitatietrainingen, projecten, spreekdurf - trainingen, kantoorsimulatie, kwaliteitsvolle stageplaatsen, mini- onderneming, extra lessen om achterstanden weg te werken, bedrijfsbeheer, vorkheftruckopleiding, onthaaldagen, vakgerichte excursies, je kan het niet zo gek bedenken of we doen eraan. Daarbij hoort natuurlijk een PC -infrastructuur om u tegen te zeggen. Interesse? Kom eens een kijkje nemen!";"Pierenbergstraat 31, 2020 Antwerpen";"4.3813438";"51.1889334";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/leonardo lyceum pierenbergstraat.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011584"
"Leonardo lyceum/Topsport";"Tweede graad: ITOS	Graadsklas
		  TSO	Topsport
		  ASO	Wiskunde - Wetenschappen

Derde graad:  ITOS	Graadsklas
		TSO	Topsport
		ASO	Wiskunde Â Wetenschappen
		ASO	Moderne Talen

Veel info is te vinden op onze website en anders graag een telefonische afspraak.";"Edegemsesteenweg 100, 2610 Wilrijk";"4.4462984";"51.1400956";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011600"
"Leonardo Lyceum Pestalozzi/Groenhout";"Groenhout is een ervaringsgerichte secundaire school. Over visie, pedagogie, methode,... lees je meer op de website. 
Groenhout is ondertussen uitgegroeid tot een volledige ASO-middelbare school met in de 2de en 3de graad verschillende keuzemogelijkheden. 
GeÃ¯nteresseerd? Neem telefonisch of via mail contact op en we maken graag een afspraak";"Sint Hubertusstraat 12, 2600 Berchem";"4.4162262";"51.1963648";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/LLgroenhout.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011637"
"Leonardo Lyceum/SITO 5";"In onze school gaat de aandacht naar alle leerlingen, zwak of sterk op welk gebied dan ook. Wij gaan er van uit dat wie zich inschrijft ook echt de eindmeet wil halen en wij engageren ons om daartoe maximale ondersteuning te geven o.a. door extra taalbegeleiding, huiswerkklassen en computergebruik na de uren. Wij willen onze leerlingen opvoeden tot democratische burgers die respect hebben voor de andere(n), voor hun omgeving en voor zichzelf. Het doel is dus niet alleen op te leiden tot beroepsbekwame en flexibele arbeidskrachten. Wij willen kritisch denkende mensen vormen, bereid om zich permanent te vervolmaken, zowel op gebied van hun vakbekwaamheid als op gebied van hun mens zijn. Waarden die wij hoog in het vaandel dragen zijn respect, vertrouwen, eerlijkheid, openheid en gelijkwaardigheid. Wij gaan de uitdaging aan ervoor te zorgen dat deze de basis worden van al onze onderlinge contacten, zowel tussen leerlingen en leerkrachten als tussen alle teamleden.";"VIIde-Olympiadelaan 2, 2020 Antwerpen";"4.3804303";"51.1831616";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011647"
"Koninklijk Atheneum Antwerpen";"Het Koninklijk Atheneum Antwerpen staat sinds 1808 voor kwaliteit en traditie. Het leerprogramma is gebaseerd op het Pedagogisch Project van het GO! Onderwijs van de Vlaamse Gemeenschap. 
Wij bieden een brede eerste graad aan, waarbij we de verschillende talenten van onze leerlingen zoveel mogelijk aanspreken in functie van betere studiekeuzes. 
In de tweede en derde graad kunt u kiezen uit een ruim aanbod aan ASO studierichtingen, specifieke TSO richtingen: Handel en Toerisme en een BSO richting Logistieke en Maritieme Administratie. 
Het Koninklijk Atheneum Antwerpen staat voor onderwijs in functie van wederzijds respect voor verschillende culturen en persoonlijkheden. Wij streven naar een optimale en  totale ontwikkeling van elke leerling op het vlak van kennis, persoonlijkheid, sociale vaardigheden en attitudes.";"Franklin Rooseveltplaats 11, 2060 Antwerpen";"4.4179823";"51.2195206";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/KA Atheneum.gif";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011660"
"MS Ekeren";"In de eerste graad leer je leren, zoek je uit waar je goed in bent en leer je kiezen!
We werken in een veilig en gestructureerd klimaat aan de volledige ontwikkeling van onze kinderen: leerprestaties naast welbevinden.
Het lerarenteam is zeer betrokken en dynamisch. 
De school is gelegen in een oase van groen.";"Pastoor De Vosstraat 19, 2180 Ekeren";"4.4221118";"51.2765318";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/msGO Ekeren.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011664"
"Moretus-Ekeren: Kloosterstraat";"Sinds dit schooljaar zijn het Onze-Lieve-Vrouw van Lourdesinstituut en het Sint-Lambertusinstituut samen tot Ã©Ã©n groot geheel gevormd, nl het Moretus Ekeren. De school bestaat uit twee campussen nl campus Lourdes (eerste graad) en campus Lambertus (tweede graad). De derde graad wordt verspreid over de twee campussen.";"Kloosterstraat 82, 2180 Ekeren";"4.4173815";"51.2822256";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011680"
"Moretus-Ekeren: campus Oorderseweg";"Sinds dit schooljaar zijn het Onze-Lieve-Vrouw van Lourdesinstituut en het Sint-Lambertusinstituut samen tot Ã©Ã©n groot geheel gevormd, nl het Moretus Ekeren. De school bestaat uit twee campussen nl campus Lourdes (eerste graad) en campus Lambertus (tweede graad). De derde graad wordt verspreid over de twee campussen.";"Oorderseweg 8, 2180 Ekeren";"4.4161789";"51.2786709";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011682"
"Middelbare Rudolf Steinerschool Vlaanderen \'De Es\'";"";"Diksmuidelaan 227, 2600 Berchem";"4.4448104";"51.1947094";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011684"
"Onze-Lieve-Vrouwecollege";"Secundaire school met exclusief ASO-aanbod in drie graden schooluniform in 1e en 2e graad, kledijvoorschriften in 3e graad Lessen LO, scolaire en parascolaire sportbeoefening in eigen sportcentrum MariÃ«nborgh te Wilrijk/Edegem. Sociaal project (stage) in het 5e jaar verplicht.";"Frankrijklei 91, 2000 Antwerpen";"4.4122431";"51.2141470";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/OLVcollege.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011728"
